name,url,type,address,label,feature,price,comment1,comment2,comment3,comment_count,lng,lat
巴贝拉(万柳华联店) 分店,/shop/5417613,西餐,海淀区巴沟路2号万柳华联购物中心F511号铺 ,西式简餐 苏州桥,红酒蜂蜜鸡腿排 特色烤翅 鸡翅,47,7.5,8.1,7.6,129,116.30228,39.98031
玉林烤鸭店(垡头店) 分店,/shop/2417944,北京菜,朝阳区垡头金蝉北里小区3号楼 67378289,烤鸭 婚宴酒店 十八里店,烤鸭 宫爆鸡丁 糖醋里脊,51,7.8,7.5,7.7,128,116.51648,39.87281
延河人(北三环店) 分店,/shop/2389264,西北菜,海淀区北三环中路中路38号 62361596,西北菜 北太平庄,肉夹馍 米皮 岐山手工臊子面,18,7.6,7.1,7.1,128,116.3706,39.978485
小渝府麻辣香锅万洲烤鱼(二里庄... 分店,/shop/2449909,川菜,海淀区志新西路11-5号 82385186,烤鱼 五道口,烤鱼 麻辣香锅 宫保鸡丁,47,8.3,7.5,7.9,128,116.371895,40.000134
田老师红烧肉(广外店) 分店,/shop/2800687,小吃快餐,西城区广安门外大街红居街13号海参一号1楼 63443918,快餐/简餐 广外大街,红烧肉盖饭 肥牛盖饭 鱼香肉丝盖饭,15,7.4,7.7,7,128,116.34626,39.89361
松香园,/shop/2188339,火锅,西城区木樨地北里24号 63326187,羊蝎子 复兴门,羊蝎子 灵宝烧饼 羊肉烩面,62,8.2,7.2,7.1,128,116.34515,39.911156
蜀尚品,/shop/4222967,川菜,西城区南菜园街53号院5号 83517877,川菜 右安门,毛血旺 馋嘴蛙 酸菜鱼,76,7.9,8.1,7.9,128,116.36054,39.877674
十八味餐厅,/shop/2188600,北京菜,朝阳区首都机场宿舍区燕翔东里10号 64500723,家常菜 首都机场,肉夹馍 宫爆鸡丁 凉皮,22,7.8,6.4,6.8,128,116.60081,40.05506
山丹丹美食村(展览路店) 分店,/shop/3535129,西北菜,西城区展览路24号 68357677,西北菜 西直门/动物园,凉皮 油泼面 肉夹馍,44,8.3,8,8.2,128,116.35097,39.935703
群生世家餐饮(酒仙桥店) 分店,/shop/5490013,北京菜,朝阳区酒仙桥路47号 84567288,北京菜 婚宴酒店 酒仙桥,驴肉火烧 驴杂汤 山药木耳溜驴肉,50,8.3,8.5,8.5,128,116.4964,39.973244
眉州东坡酒楼(绿地缤纷城店) 分店,/shop/6177790,川菜,大兴区金星西路3号绿地缤纷城4楼 57393192,川菜 婚宴酒店 黄村,宫保鸡丁 东坡肉 毛血旺,75,8.3,8.4,7.7,128,116.341446,39.77039
麦当劳(石景山万达广场店) 分店,/shop/2908579,小吃快餐,石景山区石景山路乙18号万达广场 ,快餐/简餐 鲁谷,麦辣鸡腿堡 巨无霸 奶昔,20,7.9,8,8,128,116.232574,39.91251
麦当劳(三里屯店) 分店,/shop/2996872,小吃快餐,朝阳区三里屯路19号三里屯VILLAGE购物中心B1楼 ,快餐/简餐 三里屯,薯条 板烧鸡腿堡 奶昔,22,7.6,7.6,7.7,128,116.4606,39.940807
料理薯王(官园店) 分店,/shop/4173042,小吃快餐,西城区车公庄大街4号官园商品批发市场1楼 51954177,快餐/简餐 阜成门,薯条 招牌芝士 芝士,11,6.7,5.8,6.4,128,116.359116,39.937824
肯德基(北京南站店) 分店,/shop/2995381,小吃快餐,丰台区永外大街12号北京南站商业高架层 ,快餐/简餐 开阳里,鸡翅 蛋挞 薯条,31,7.4,7.7,7.5,128,116.38542,39.871136
九头鹰酒家(北苑路店) 分店,/shop/2519965,湖北菜,朝阳区北苑路200号 64969673,湖北菜 亚运村,珍珠丸子 热干面 藕炖排骨汤,44,8.2,7.5,8,128,116.41911,39.99294
金百万烤鸭店(四道口店) 分店,/shop/9031504,北京菜,海淀区学院南路四道口33号艺海商务酒店1楼 62111908,烤鸭 家常菜 北下关,烤鸭 精品烤鸭 老北京煨牛肉,71,8.1,8.2,8,128,116.35289,39.964783
鸿运楼饭庄,/shop/2527648,北京菜,丰台区马家堡东路甲7号 87293472,家常菜 清真菜 洋桥/木樨园,醋溜木须 扒肉条 芫爆散丹,60,8,6.1,6.5,128,116.39301,39.869267
宫廷香酥牛肉饼 分店,/shop/2479063,小吃快餐,西城区阜成门内大街341号 ,其他小吃 阜成门,牛肉饼 宫廷香酥牛肉饼 香酥牛肉饼,4,7.4,6.5,6.7,128,116.36424,39.92966
福惠龙东直门羊蝎子(朝阳公园店) 分店,/shop/512295,火锅,朝阳区朝阳公园南路1-1号 65861301,羊蝎子 朝阳公园/团结湖,羊蝎子 麻豆腐 手抓饼,48,6.9,6.3,6.7,128,116.48159,39.943497
大董烤鸭店(工体富春山居店) 分店,/shop/13745584,北京菜,朝阳区工体东门北侧 65511808,烤鸭 婚宴酒店 三里屯,烤鸭 宫保虾球 酥不腻烤鸭,278,8.6,9.3,8.6,128,116.45498,-80.09114
冰城串吧(柳芳店) 分店,/shop/4695568,小吃快餐,朝阳区左家庄西街柳芳南里1号 64628997,烧烤 左家庄,烤鸡翅 烤面包片 疙瘩汤,58,7.7,7.8,7.7,128,116.44615,39.959965
比萨到(三元桥店) 分店,/shop/2370214,西餐,朝阳区三元桥太阳宫南街金星园4号楼底商 4008758758,比萨 亮马桥/三元桥,鸡翅 荤食主义批萨 奶油蘑菇汤,40,8.6,8.1,8.7,128,116.46844,39.96609
愚掌门鱼火锅(翠微店) 分店,/shop/6286636,火锅,海淀区翠微路2号院28号楼 68186559,鱼火锅 公主坟/万寿路,斑鱼 麻辣花生 绿豆爽,83,8.9,8.5,8.8,127,116.307304,39.916172
宴鸭楼,/shop/514569,北京菜,朝阳区西坝河东里28号楼 84485888,烤鸭 婚宴酒店 左家庄,烤鸭 盐水鸭肝 鱼香肉丝,63,6.9,6.7,6.5,127,116.45532,39.97108
延庆豆腐宴,/shop/4045063,北京菜,朝阳区北苑2号院 84305335,家常菜 北苑家园,箱箱豆腐 一锅鲜 石板鲈鱼,50,8.1,8.3,8.2,127,116.43026,40.033848
万荣烤鸭店(龙腾苑店) 分店,/shop/2449795,北京菜 海鲜,昌平区回龙观西大街龙腾苑三区东门 81731762,家常菜 海鲜 回龙观,烤鸭 酥鱼 地皮菜炒鸡蛋,54,7.1,7.1,6.7,127,116.340866,40.08246
天桥鸿运楼烤鸭店,/shop/510307,北京菜,西城区南纬路31号 83161729,烤鸭 虎坊桥,烤鸭 大碗白菜 干烧鸭四宝,48,7.5,6.4,6.3,127,116.399475,39.887527
苏皇食堂(团结湖一店) 分店,/shop/562327,小吃快餐,朝阳区团结湖路1号楼底商 65825800,其他小吃 朝阳公园/团结湖,肉夹馍 凉皮 小米皮,10,7.1,5.6,6.3,127,116.473434,39.938774
面爱面(安立路店) 分店,/shop/512391,小吃快餐,朝阳区安立路68号飘亮阳光广场1楼 64972566,快餐/简餐 亚运村,骨汤拉面 红豆汤 面爱面,34,6.7,6.8,6.3,127,116.41584,40.00472
毛家臭豆腐 分店,/shop/3430675,小吃快餐,东城区南锣鼓巷 ,其他小吃 地安门 什刹海,臭豆腐,5,7.4,6.7,7,127,116.40968,39.93984
京尊烤鸭店(春秀路店) 分店,/shop/2980507,北京菜,东城区春秀路太平庄南里6号楼北侧 64174075,烤鸭 三里屯,烤鸭 烤蘑菇炒菠菜 紫薯山药,82,7.3,7.7,7.1,127,116.4508,39.942707
金山城重庆菜(天照店) 分店,/shop/566179,川菜 火锅,朝阳区工体东路18号天照饭店1楼 65924939,其他火锅 川菜 朝外大街,毛血旺 沾水牛肉 水煮鱼,63,7,7.7,7.4,127,116.45772,39.930897
皇城食府,/shop/507762,北京菜,东城区南池子大街菖蒲河公园内 85115365,官府菜 婚宴酒店 王府井/东单,酒烤银鳕鱼 熏肉大饼 榴莲酥,609,7.2,8.8,8.1,127,116.40919,39.91469
黑松白鹿(望京新世界店) 分店,/shop/8112001,日本,朝阳区广顺南大街16号望京新世界5楼 84764455,日本 望京,三文鱼 黑松白鹿寿司 烤鳗鱼,200,8.7,8.7,8.5,127,116.48643,39.99251
锅里壮(东四十条店) 分店,/shop/582535,火锅,东城区东四十条乙34-3号 84116666,其他火锅 东四,没有 三味蜗牛 拿破仑蜗牛,162,5.9,6.3,6.7,127,116.434006,39.93949
共馋烤翅,/shop/2373862,小吃快餐,东城区东四六条78号 64030216,烧烤 东四,蜜汁烤翅 群P 土豆泥,39,7.3,7.3,7.4,127,116.42435,39.93625
弗兰克比萨(清河店) 分店,/shop/515029,西餐,海淀区清河永泰庄北路11号 82410839,比萨 清河,超级至尊 金枪鱼沙拉 奥尔良烤翅,40,7.5,8.1,8.1,127,116.35766,40.041805
百粥乡(万柳店) 分店,/shop/512439,小吃快餐,海淀区万柳阳春光华甲5号楼1楼2号 82578396,粥店 苏州桥,锅贴 各种粥 皮蛋瘦肉粥,31,7.2,7.2,6.1,127,116.30851,39.97122
NOBU Beijing,/shop/4287193,日本,朝阳区建国路85号JW万豪酒店1楼 59696988,日本料理 大望路,京西酱烧银鳕鱼 清酒 西京烧银鳕鱼,897,8.9,8.8,8.5,127,116.48845,39.916122
银海盛(学院路店),/shop/2212855,小吃快餐,海淀区学院路东王庄小区内 62318855,快餐/简餐 五道口,炸酱面 石锅拌饭 牛骨汤,22,7.9,7.1,7.9,126,116.35191,40.00607
小院涮肉,/shop/3101317,火锅,西城区西直门内大街359号 62212056,涮羊肉 西直门/动物园,羊肉 虾滑 手切羊肉,79,8.3,8,7.9,126,116.3642,39.946533
小叶栗子(大望路店) 分店,/shop/2233207,小吃快餐,朝阳区大望路 65812152,零食 食品茶酒 大望路,栗子 糖炒栗子,12,8.1,6.5,6.8,126,116.4846,39.911724
魏家凉皮(大望路店) 分店,/shop/4090645,小吃快餐,朝阳区西大望路34号平乐园内 87716805,小吃快餐 大望路,秘制凉皮 肉夹馍 米皮,17,8.5,8.1,8.4,126,116.4836,39.89212
炭功夫炭烤羊腿,/shop/3439135,小吃快餐,朝阳区广渠东路3号竞园园区门口 87955399,烧烤 大望路,烤羊腿 烤扇贝 刺身木耳,83,7.5,7.7,7.4,126,116.517654,39.89972
日月潭,/shop/2187295,北京菜,石景山区鲁谷七星园小区商业综合楼 68622276,家常菜 鲁谷,饺子 烤鸭 宫保虾球,46,6.8,6.8,6.6,126,116.22282,39.905094
匹夫涮肉城(槐房西路店) 分店,/shop/5306023,火锅,丰台区槐房西路9号 67917070,涮羊肉 公益西桥,鲜羊肉 手切羊肉 烧饼,78,8.8,8.7,8.8,126,116.37394,39.828434
麦当劳(贵友店) 分店,/shop/2672527,小吃快餐,朝阳区建国门外大街甲5号贵友大厦B1楼 65629109,快餐/简餐 建外大街,麦辣鸡腿堡 巨无霸 薯条,23,7.5,7,7.2,126,116.4573,39.914932
肯德基(富力广场店) 分店,/shop/2647612,小吃快餐,朝阳区东三环中路65号富力广场131号 58627777,快餐/简餐 双井,蛋挞 汉堡 鸡米花,31,8,7.9,7.9,126,116.467514,39.89955
金品轩海鲜名店,/shop/516640,海鲜,海淀区远大路1号金源时代购物中心北面B座时尚新天地3楼 88877388,海鲜 婚宴酒店 远大路,烧鹅 榴莲酥酥皮 咖喱虾,150,7.5,8.1,7.9,126,116.2945,39.96546
江湖鱼翻天,/shop/9424781,火锅,通州区云景东路1号园景国际大厦北侧圆弧四层 59751789,火锅 梨园,斑鱼 鲜虾滑 QQ豆腐,68,8.1,8.3,7.9,126,116.67326,39.89019
嘉和一品粥(花城店) 分店,/shop/3293470,小吃快餐,丰台区首经贸北路8号万年花城麦当劳2楼 83609950,粥店 六里桥/丽泽桥,扁豆焖面 一品粥 锅贴,25,6.9,7.2,6.4,126,116.327194,39.853374
红京鱼(通州店) 分店,/shop/2575972,川菜,通州区翠屏北里西区商6号 60524215,川菜 梨园,水煮鱼 四川凉面 口水鸡,55,8.1,7.3,7.8,126,116.65108,39.896046
汉堡王(世界城店) 分店,/shop/6107217,西餐,朝阳区金汇路8-9号世界城商业街E座1楼101号120商铺 85907137,西式简餐 朝外大街,皇堡 薯条 汉堡,30,8.7,8.6,8.6,126,116.458916,39.92337
古槐宝鼎天津包子店,/shop/2763238,小吃快餐,西城区西四北大街前口袋胡同1号 66175414,包子 西四,炒肝 包子 三鲜包子,13,8.1,6.2,7.1,126,116.37984,39.935184
呷哺呷哺(双龙超市店) 分店,/shop/3992818,火锅,朝阳区南新园中路106号双龙超市1楼 ,其他火锅 劲松/潘家园,麻酱 羊肉 豆皮,38,8.3,8,7.9,126,116.47415,39.87417
都一处烧麦馆(永定门店) 分店,/shop/4281174,北京菜,东城区永定门内东街中里15号 67057974,家常菜 天坛,三鲜烧麦 乾隆白菜 干炸丸子,58,6.9,7.3,7,126,116.41536,39.879513
东方饺子王(劲松武圣路店) 分店,/shop/9076550,小吃快餐,朝阳区武圣路206号楼1楼 67306877,饺子 劲松/潘家园,黄瓜虾仁饺子 土豆丝 肘花黄瓜,36,8.8,8.9,8.6,126,116.47436,39.885334
徳园餐厅,/shop/511018,西北菜,东城区安定门内大街分司厅胡同13号宁夏大厦1楼 64009999,西北菜 婚宴酒店 安定门,羊羔肉 自制酸奶 臊子面,58,8.2,8.1,7.9,126,116.41305,39.950474
柴米油盐粥城,/shop/8759364,小吃快餐,石景山区鲁谷东街 68636626,粥店 鲁谷,豉汁凤爪 虾饺皇 锅贴,46,8.1,7.9,7,126,116.24174,39.909176
比格比萨(百旺店) 分店,/shop/1953010,西餐 自助餐,海淀区圆明园西路2号马连洼兰园西南综合楼2楼 62820133,比萨 自助餐 颐和园,鸡翅 比萨 蛋挞,47,6.1,6.7,6.4,126,116.282616,40.03603
北平楼(莲宝路店) 分店,/shop/2859043,北京菜,丰台区莲宝路10号 63372978,家常菜 婚宴酒店 六里桥/丽泽桥,炸酱面 芥末墩 炒肝,57,8,7.8,8.1,126,116.30348,39.893826
爱尚螺蛳粉,/shop/5619958,小吃快餐,东城区东四北大街张自忠地铁站D口斜对面 13552485595,粉面馆 东四,招牌螺蛳粉 螺蛳粉 牛肉笋尖炒饭,15,8,7.3,7.8,126,116.42392,39.930695
粥面故事(大钟寺店) 分店,/shop/4281323,小吃快餐,海淀区北三环西路23号大钟寺中坤广场1楼 62168558,快餐/简餐 双榆树,招牌牛肉面 油条 盖饭,25,7.3,8,7.8,125,116.34999,39.971416
中意瑞源,/shop/3006544,贵州菜,海淀区圆明园东路水磨西街62号 62569150,贵州菜 婚宴酒店 五道口,酸汤鱼 米豆腐 狗肉火锅,100,8,8.2,7.7,125,116.32125,40.010365
壹条龙饭庄(台基厂店) 分店,/shop/584130,火锅,东城区前门东大街2号楼 65124534,涮羊肉 前门,涮羊肉 它似蜜 羊肉,59,7.3,6.9,6.9,125,116.41731,39.907127
小豆面馆(花园路店) 分店,/shop/2565769,小吃快餐,海淀区花园北路甲44号 62005862,粉面馆 北太平庄,茄子豆角面 豆浆 炸酱面,19,6.2,6.4,6.1,125,116.367355,39.987324
沃尔玛超市煎饼,/shop/2903830,小吃快餐,朝阳区建国路93号院万达广场B1楼 ,其他小吃 大望路,煎饼 黑米煎饼 绿豆煎饼,5,8.2,7.7,7.8,125,116.47813,39.91485
味妙烤鱼吧(清河店) 分店,/shop/5988886,川菜,海淀区永泰龙岗路20号 62996885,烤鱼 清河,烤鱼 味妙翅中 香辣烤鱼,50,8.6,8.5,8.7,125,116.363075,40.03639
荣福楼烤鸭店,/shop/508205,北京菜,朝阳区安贞里二区1号楼金瓯大厦1楼 64427514,烤鸭 婚宴酒店 安贞,烤鸭 芥末鸭掌 盐水鸭肝,82,7.5,6.8,6.8,125,116.41357,39.97917
眉州东坡小吃(五彩城店) 分店,/shop/8841419,小吃快餐,海淀区清河中街68号华润五彩城二期6楼L655 82834527,其他小吃 清河,担担面 小笼包 清汤抄手,33,8.4,8.6,8.2,125,116.339836,40.03647
麦当劳(双榆树店) 分店,/shop/2989060,小吃快餐,海淀区双榆树西里双榆树商场 62522845,快餐/简餐 双榆树,麦辣鸡腿汉堡 麦辣鸡翅 麦香鱼,20,7.2,7,6.9,125,116.33013,39.974483
柳泉居豆沙包(地安门店) 分店,/shop/2078230,小吃快餐,西城区地安门外大街155号 ,老北京小吃 地安门 什刹海,豆包 豆沙包 松仁豆沙包,11,8.6,7.7,8.2,125,116.402466,39.94004
老关肉饼,/shop/3331693,小吃快餐,西城区地安门东大街117号 13683182288,其他小吃 快餐/简餐 什刹海 地安门,肉饼 牛肉饼 炸灌肠,20,7.8,6.7,7.5,125,116.404785,39.940033
宽板凳老灶火锅(双井店) 分店,/shop/8015430,火锅,朝阳区东柏街10号时代国际底商 52495938,其他火锅 双井,麻辣牛肉 巴蜀牛肉 鸭血,90,8.3,7.5,7.9,125,116.471085,39.900787
康师傅私房牛肉面(星街坊店) 分店,/shop/5154930,小吃快餐,西城区新街口北大街3号星街坊购物中心1楼 82200430,粉面馆 新街口,番茄牛肉面 红烧牛肉面 华彩珍拌豆腐丝,36,7.3,7.6,7.8,125,116.378296,39.951805
津三绝炸糕(地安门店) 分店,/shop/4620764,小吃快餐,西城区地安门外大街52号 ,其他小吃 地安门,炸糕 驴打滚,3,8.4,7.3,7.8,125,116.40255,39.94526
黄记煌三汁焖锅(亚运村店) 分店,/shop/5857957,川菜 火锅,朝阳区慧忠北路安慧北里秀园16号楼 64968348,火锅 香锅 亚运村,鲶鱼锅 鸡翅 组合,59,8.5,8.5,8.5,125,116.41937,40.004536
鸿毛饺子(亦庄店) 分店,/shop/515950,小吃快餐,大兴区经济技术开发区宏达北路12号创新大厦B座1层 67868516,饺子 亦庄,饺子 三鲜饺子 火爆腰花,41,7.1,7.1,7.3,125,116.514984,39.807007
鸿记潮汕砂锅粥,/shop/6019915,小吃快餐,西城区鼓楼东大街95号 84033981,粥店 粤菜 地安门,水蟹沙虾干贝粥 凉拌海带丝 什么粥来着？,55,8.8,8.1,8.3,125,116.41096,39.947334
和合谷(三元桥店) 分店,/shop/1931122,小吃快餐,朝阳区三元桥曙光西里甲1号第三置业B座1楼 58221770,快餐/简餐 亮马桥/三元桥,宫保鸡丁饭 鸡肉饭 牛肉饭,22,7.7,7.8,7.8,125,116.45788,39.966408
汉江川韩式自助烤肉 分店,/shop/3045499,自助餐,朝阳区朝阳路三间房公交站东80米路南 65756189,韩国料理 自助餐 管庄,五花肉 辣烤牛肉 冷面,48,7.9,8.1,8.5,125,116.581566,39.920288
董大爷涮肉坊,/shop/568868,火锅,海淀区西北旺镇永丰路口 62477887,涮羊肉 上地,羊肉 糖火烧 羊肉筋,47,7.8,6.4,6.5,125,116.24298,40.09287
东来顺饭庄(石景山店) 分店,/shop/516574,火锅,石景山区八角西街 68862181,涮羊肉 古城/八角,涮羊肉 烤鸭 糖蒜,59,7.9,7.2,7.6,125,116.20528,39.91408
小尾盐酥鸡(三里屯店) 分店,/shop/7014007,小吃快餐,朝阳区三里屯北街 64154861,其他小吃 三里屯,盐酥鸡 猪血糕 甜不辣,24,8.5,8,8.3,124,116.462265,39.94173
小石灶酒家(广渠门店) 分店,/shop/2101720,湖北菜,东城区广渠门内白桥大街24号 67167997,湖北菜 广渠门,炖牛肉 老干妈土豆丝 香辣鱼,79,6.7,7.4,7.6,124,116.446144,39.90113
小米滩火锅,/shop/9944598,川菜 火锅,朝阳区工体东路甲2号中国红街大厦1号楼1层底商 85871081,火锅 川菜 三里屯,麻辣牛肉 毛肚 酸梅汤,79,8.4,8.5,8.6,124,116.45689,39.934883
香海东北虎菜馆,/shop/513210,东北菜,朝阳区劲松南路9号 67714152,东北菜 劲松/潘家园,拉皮 锅包肉 小鸡炖蘑菇,42,6.8,6.5,6.7,124,116.463234,39.8874
西宁宾馆,/shop/2009023,西北菜,西城区背阴胡同6号青海大厦1楼 66010101-6106,西北菜 西单,羊肉盖被 酸奶 酿皮,62,7.9,7.7,7.4,124,116.38306,39.91917
温都水城自助餐,/shop/2045359,自助餐,昌平区北七家镇平西府街51号宏福创业园8号温都水城内 86220866,自助餐 天通苑,没有 北京烤鸭 海苔果仁,63,4.8,6.2,5.7,124,116.37381,40.110744
旺德福中式快餐(志新路店) 分店,/shop/2711266,小吃快餐,海淀区志新西路志新路口 62344344,快餐/简餐 五道口,照烧煎鸡饭 大盘鸡拌面 咖喱鸡腿饭,20,7.8,7.8,7.8,124,116.37133,40.00659
食尚五家尧,/shop/4503763,西北菜,海淀区上地十街1号院辉煌国际3号楼五家尧大酒店内 62669718,西北菜 上地,脆皮酸奶 番茄黄豆煮牛腩 特色麻辣虾,70,7.3,7.9,7.6,124,116.30785,40.059235
麦当劳(中关村店) 分店,/shop/2677078,小吃快餐,海淀区中关村大街3号鼎好电子大厦B1楼 82699351,快餐/简餐 中关村,奶昔 麦辣鸡翅 麦乐鸡,23,7.3,7,6.8,124,116.32145,39.99015
麦当劳(牡丹园店) 分店,/shop/2659387,小吃快餐,海淀区北太平庄路甲1号 62384220,快餐/简餐 北太平庄,巨无霸 甜筒 薯条,20,7.2,7.2,7,124,116.37628,39.979897
路家小馆,/shop/6189132,东北菜,朝阳区豆各庄黄厂南里2号院富力又一城C区底商 59641138,东北菜 十八里店,酸菜煎肉 小笨鸡炖羊肚蘑 清蒸鲈鱼,60,7.9,8.1,8.2,124,0,0
丽都沁园餐厅,/shop/511543,自助餐,朝阳区将台路6号丽都维景酒店内 64376688-1971,自助餐 酒仙桥 望京,甜品 三文鱼 北极贝,142,7.5,7.8,7.9,124,116.48636,39.98236
老家肉饼(东单店) 分店,/shop/2502163,小吃快餐,东城区东单北大街60号 65123732,快餐/简餐 王府井/东单,肉饼 馄饨 韭菜馅饼,13,7.2,7,6.9,124,116.42448,39.920067
京味楼(府右店) 分店,/shop/516202,北京菜,西城区太仆寺街21号府右宾馆1楼 66052277-7158,家常菜 婚宴酒店 西单,烤鸭 麻豆腐 卤煮,51,7.9,7.6,7.7,124,116.38638,39.918636
